Entity 1 | Entity 2 | Result | Score 
datum sensitivity|kind of datum I want to record|True|0.7577797770500183
regular summary report|when|False|0.21841345727443695
report|format|False|0.540737509727478
section|conservation period|False|0.4315038323402405
anonymization of datum|information|False|0.38700854778289795
cost|intention|False|0.6532670855522156
description|datum sensitivity|False|0.6861432790756226
pointer|detail|True|0.9390020966529846
content|conservation period|False|0.36879271268844604
it resource requirement|format|False|0.6129070520401001
kind of datum I want to store|all metadata|False|0.48281586170196533
privacy|all right|False|0.33891549706459045
pointer|report|True|0.799605667591095
privacy|content|False|0.5551678538322449
all metadata|kind of datum|False|0.342527836561203
repository mention|research publication|False|0.29454290866851807
intention|necessary right|True|0.9125545620918274
how many|kind of datum|True|0.748627245426178
how secure|short description|False|0.40928831696510315
kind of datum|information|True|0.9167278409004211
how|technology|True|0.7807103395462036
it resource requirement|administrative information|False|0.4508400857448578
datum|how long|False|0.3198266327381134
security requirement|all right|False|0.3618990480899811
intention|software|True|0.9235144853591919
all resource|topic|False|0.3421415686607361
repository mention|who|False|0.4533514678478241
software|conservation period|False|0.45545274019241333
report|all resource|False|0.19101467728614807
datum set|detail|False|0.6547362804412842
reference|persistent identifier|True|0.7479462027549744
time plan|who be responsible|False|0.42712363600730896
agreement|short description|True|0.7297371625900269
all datum|plan provenance|False|0.31319889426231384
plan provenance|datum set|False|0.5205619931221008
time plan|how secure|False|0.38658246397972107
how long|conservation period|False|0.3369923233985901
research publication|research publication|False|0.0
time plan|privacy|False|0.19200341403484344
time plan|my datum|False|0.32903534173965454
legal statu|content|False|0.5941160917282104
compliance|plan provenance|False|0.5219249129295349
research publication|who|False|0.40503647923469543
pointer|section|True|0.7333253622055054
estimate|intention|False|0.4499543607234955
reference|how many|True|0.8831599950790405
section|software|True|0.7985192537307739
repository mention|format|True|0.7787970304489136
how secure|pointer|False|0.47435110807418823
datum|it resource requirement|False|0.46672993898391724
how|persistent identifier|True|0.7512285709381104
it resource requirement|cost|False|0.3933684527873993
necessary right|all resource|False|0.2243318110704422
conservation period|description|False|0.5927792191505432
plan provenance|compliance|False|0.587141752243042
creation proces|all metadata|False|0.20911943912506104
compliance|information|True|0.8366169333457947
all metadata|datum|False|0.19029584527015686
datum sensitivity|how long|False|0.3500191867351532
datum|time plan|False|0.3749741017818451
agreement|pointer|False|0.5585696697235107
anonymization of datum|how|False|0.3798025846481323
how many|datum|False|0.4811334013938904
creation proces|legal statu|False|0.5389998555183411
regular summary report|compliance|False|0.19745317101478577
technology|report|False|0.6334795355796814
cost|conservation period|False|0.4523906707763672
how|how many|True|0.7726147770881653
information|how long|False|0.5720923542976379
when|all metadata|False|0.4091913104057312
report|short description|False|0.36742427945137024
short description|how long|False|0.23828701674938202
administrative information|plan provenance|False|0.6645766496658325
research publication|format|False|0.3852112591266632
who|report|False|0.41608259081840515
format|metadata|True|0.7694304585456848
how long|software|False|0.3693881630897522
all metadata|creation proces|False|0.21271806955337524
how secure|anonymization of datum|False|0.3226117491722107
how many|creation proces|False|0.6150595545768738
time plan|kind of datum I want to record|False|0.5213670134544373
kind of datum type|all right|False|0.6102150082588196
kind of datum|how|True|0.914862334728241
kind of datum|legal statu|True|0.8387942910194397
how secure|dmp|False|0.4924875497817993
reference|topic|True|0.8957061171531677
legal statu|description|True|0.7301642298698425
description|report|False|0.6626892685890198
kind of datum type|content|False|0.6864723563194275
my datum|how|False|0.5659052133560181
my datum|legal statu|False|0.5939249992370605
all resource|necessary right|False|0.37592071294784546
agreement|anonymization of datum|False|0.33195775747299194
regular summary report|dmp|False|0.232622429728508
agreement|dmp|True|0.7295524477958679
all resource|software|False|0.3993387818336487
administrative information|information|False|0.6642994284629822
report|how secure|False|0.46747925877571106
technology|section|False|0.6987958550453186
privacy|who|False|0.4489579498767853
security requirement|research publication|False|0.29658257961273193
topic|it resource requirement|False|0.6793100833892822
it resource requirement|who be responsible|False|0.3987513482570648
persistent identifier|how long|False|0.40468722581863403
all right|estimate|False|0.5302552580833435
who|section|False|0.5351976752281189
all metadata|technology|False|0.21937283873558044
necessary right|short description|False|0.4990989565849304
information|it resource requirement|True|0.7206540107727051
it resource requirement|how secure|False|0.44070085883140564
all right|when|False|0.5274671316146851
short description|it resource requirement|False|0.3997475206851959
report|pointer|False|0.4777567982673645
security requirement|who|False|0.4934338331222534
how|security requirement|False|0.6420262455940247
who be responsible|all metadata|False|0.25832974910736084
how|topic|True|0.7938277721405029
it resource requirement|privacy|False|0.1734071969985962
it resource requirement|my datum|False|0.3039160966873169
estimate|conservation period|False|0.3464037775993347
dmp|legal statu|False|0.4872967600822449
kind of datum I want to record|all metadata|False|0.5729420185089111
description|section|True|0.8384849429130554
information|time plan|False|0.5625609755516052
cost|software|False|0.699373185634613
short description|time plan|False|0.4104612469673157
all datum|how|False|0.3713442385196686
all datum|legal statu|False|0.31905463337898254
how|kind of datum I want to store|False|0.6318875551223755
topic|kind of datum type|True|0.8027403354644775
information|kind of datum type|True|0.8272350430488586
detail|legal statu|True|0.867294430732727
repository mention|short description|False|0.5470250844955444
compliance|how|True|0.77103191614151
compliance|legal statu|False|0.6441115140914917
section|research publication|False|0.390924870967865
privacy|format|False|0.5644241571426392
section|who|True|0.7443764805793762
content|research publication|False|0.34979578852653503
kind of datum I want to store|metadata|False|0.6554437875747681
conservation period|reference|False|0.51094651222229
conservation period|estimate|False|0.3930072486400604
persistent identifier|it resource requirement|False|0.4199269115924835
datum sensitivity|detail|True|0.7215227484703064
security requirement|format|False|0.5978954434394836
content|who|False|0.579513669013977
all metadata|persistent identifier|False|0.23893074691295624
conservation period|when|False|0.4026261270046234
conservation period|administrative information|False|0.4054478108882904
privacy|administrative information|False|0.443543940782547
necessary right|pointer|False|0.5612726807594299
how many|persistent identifier|False|0.6955779194831848
research publication|short description|False|0.2513126730918884
when|kind of datum|True|0.760479748249054
persistent identifier|time plan|False|0.4738405644893646
reference|necessary right|True|0.8338065147399902
anonymization of datum|datum|False|0.27646416425704956
repository mention|how secure|False|0.5405457019805908
software|research publication|False|0.3049115836620331
metadata|all metadata|False|0.32749855518341064
reference|software|True|0.894304633140564
it resource requirement|kind of datum I want to record|False|0.5884987711906433
persistent identifier|kind of datum type|False|0.621462881565094
metadata|legal statu|False|0.6459714770317078
estimate|all right|False|0.3860684931278229
all metadata|how many|False|0.34522557258605957
kind of datum I want to store|all datum|False|0.39141616225242615
software|who|False|0.563367486000061
administrative information|how|True|0.8002468347549438
how many|how many|False|0.0
how long|research publication|False|0.1952507644891739
legal statu|reference|False|0.6578772068023682
report|agreement|False|0.5456202626228333
section|format|True|0.918717622756958
anonymization of datum|creation proces|False|0.25613898038864136
intention|all resource|False|0.48067301511764526
legal statu|administrative information|False|0.4205032289028168
necessary right|anonymization of datum|False|0.1545916646718979
research publication|how secure|False|0.2612592279911041
kind of datum type|who|True|0.7033385038375854
necessary right|dmp|False|0.5212665796279907
content|format|True|0.7516559362411499
how|regular summary report|False|0.3541761636734009
it resource requirement|agreement|False|0.5227805972099304
research publication|privacy|False|0.12969931960105896
datum set|all metadata|False|0.25085213780403137
how|necessary right|True|0.8633912205696106
conservation period|cost|False|0.37628433108329773
privacy|cost|False|0.4284208118915558
conservation period|datum set|False|0.3886926770210266
how|software|True|0.8299544453620911
anonymization of datum|repository mention|False|0.30157095193862915
creation proces|metadata|False|0.4594844877719879
intention|when|True|0.8926417827606201
technology|information|True|0.8801876902580261
section|all resource|False|0.3249053359031677
software|format|False|0.6657180190086365
plan provenance|how long|False|0.4732319414615631
anonymization of datum|technology|False|0.38284832239151
who|information|False|0.6607396006584167
all right|anonymization of datum|False|0.17999711632728577
all metadata|security requirement|False|0.18597078323364258
content|all resource|False|0.2650969326496124
all metadata|topic|False|0.15187634527683258
all right|dmp|False|0.5912518501281738
cost|research publication|False|0.4239685833454132
how many|topic|False|0.6190734505653381
regular summary report|how long|False|0.19373074173927307
repository mention|kind of datum I want to record|False|0.5840551257133484
kind of datum|repository mention|True|0.7768068313598633
legal statu|cost|False|0.3828090727329254
kind of datum type|format|True|0.8409774899482727
my datum|metadata|False|0.6124030947685242
legal statu|datum set|False|0.4224606454372406
all metadata|kind of datum I want to store|False|0.32183974981307983
conservation period|compliance|False|0.37712177634239197
kind of datum type|administrative information|False|0.6990354657173157
topic|plan provenance|True|0.8071467876434326
report|datum sensitivity|False|0.3665330708026886
security requirement|short description|False|0.37526121735572815
software|all resource|False|0.23375797271728516
information|plan provenance|True|0.805647075176239
repository mention|agreement|True|0.7267308235168457
when|all datum|False|0.4299124777317047
research publication|kind of datum I want to record|False|0.38950440287590027
time plan|detail|False|0.5966790914535522
how long|all resource|False|0.16723531484603882
privacy|who be responsible|False|0.39602407813072205
kind of datum I want to store|intention|True|0.7245064377784729
plan provenance|it resource requirement|False|0.4187321662902832
privacy|how secure|False|0.5871332287788391
dmp|metadata|False|0.45578616857528687
pointer|kind of datum|True|0.8189275860786438
privacy|my datum|False|0.2976948320865631
legal statu|compliance|False|0.5235504508018494
regular summary report|it resource requirement|False|0.19507968425750732
topic|information|True|0.9577524662017822
plan provenance|time plan|False|0.4808817505836487
section|short description|True|0.7191202640533447
kind of datum I want to record|metadata|True|0.7524760365486145
research publication|agreement|False|0.378023624420166
security requirement|how secure|True|0.7712214589118958
estimate|research publication|False|0.3083181083202362
security requirement|privacy|False|0.3721228539943695
regular summary report|time plan|False|0.21213261783123016
detail|metadata|True|0.8981536030769348
plan provenance|kind of datum type|False|0.678742527961731
content|short description|False|0.504951536655426
estimate|who|False|0.47625532746315
compliance|repository mention|False|0.595648467540741
datum|all metadata|False|0.2794935703277588
necessary right|datum sensitivity|False|0.4468670189380646
kind of datum type|cost|False|0.6562646627426147
legal statu|who be responsible|False|0.4037957787513733
intention|pointer|True|0.7201254367828369
datum|legal statu|False|0.650503933429718
regular summary report|kind of datum type|False|0.37688738107681274
who be responsible|all datum|False|0.20479713380336761
legal statu|privacy|False|0.19917014241218567
legal statu|my datum|False|0.3456413149833679
all resource|when|False|0.3463132381439209
all metadata|regular summary report|False|0.0762677937746048
kind of datum I want to record|all datum|False|0.48149359226226807
cost|all resource|False|0.3202691972255707
software|short description|False|0.59346604347229
all metadata|necessary right|False|0.2679377794265747
how many|necessary right|False|0.631503701210022
repository mention|datum sensitivity|False|0.38893598318099976
all metadata|software|False|0.252498060464859
content|how secure|False|0.4380890429019928
how many|software|False|0.5928775668144226
how long|short description|False|0.223103329539299
section|pointer|True|0.7814956903457642
when|persistent identifier|False|0.6590962409973145
intention|anonymization of datum|False|0.3303348422050476
metadata|metadata|False|0.0
privacy|kind of datum I want to record|False|0.5822405219078064
estimate|format|False|0.5681877732276917
creation proces|intention|False|0.6854668259620667
intention|dmp|True|0.8070482611656189
administrative information|repository mention|False|0.6644872426986694
content|pointer|False|0.5493154525756836
format|all right|True|0.8019245862960815
anonymization of datum|security requirement|False|0.2981726825237274
format|content|True|0.7510601878166199
anonymization of datum|topic|False|0.25402161478996277
software|how secure|False|0.48935234546661377
security requirement|kind of datum I want to record|False|0.4457446336746216
when|intention|False|0.6643778681755066
research publication|datum sensitivity|False|0.24368110299110413
technology|kind of datum|True|0.7440725564956665
datum sensitivity|all metadata|False|0.28803741931915283
anonymization of datum|kind of datum I want to store|False|0.5521255135536194
who|kind of datum|True|0.7430219054222107
kind of datum I want to store|conservation period|False|0.47267431020736694
privacy|agreement|False|0.4773063659667969
kind of datum type|who be responsible|False|0.6852629780769348
it resource requirement|detail|False|0.6079167127609253
software|pointer|False|0.6471046209335327
section|anonymization of datum|False|0.2903255820274353
topic|how|True|0.9327776432037354
kind of datum type|how secure|False|0.5912496447563171
reference|all resource|False|0.5072157382965088
datum set|metadata|False|0.42613163590431213
short description|all metadata|False|0.40722355246543884
legal statu|kind of datum I want to record|False|0.49668818712234497
it resource requirement|report|False|0.4629335403442383
information|how|True|0.8837254047393799
information|legal statu|True|0.7989501357078552
description|kind of datum|True|0.9711427092552185
pointer|all datum|False|0.32838258147239685
kind of datum type|my datum|True|0.727669358253479
kind of datum type|privacy|False|0.4398294687271118
security requirement|agreement|False|0.5634797215461731
short description|legal statu|False|0.6164295077323914
how long|pointer|False|0.33230534195899963
cost|short description|False|0.6247352361679077
who be responsible|persistent identifier|False|0.4245956540107727
reference|when|True|0.87473064661026
all resource|pointer|False|0.19303809106349945
report|section|False|0.482652872800827
datum set|all datum|False|0.23248867690563202
who be responsible|intention|False|0.5635075569152832
section|agreement|True|0.806171715259552
kind of datum I want to record|intention|True|0.7874335646629333
persistent identifier|all metadata|False|0.31460750102996826
how long|anonymization of datum|False|0.2043001800775528
how long|dmp|False|0.3386435806751251
persistent identifier|legal statu|False|0.5780089497566223
how secure|plan provenance|False|0.438982218503952
content|agreement|False|0.6333420276641846
technology|datum|False|0.5060239434242249
conservation period|how long|False|0.3317529559135437
all right|it resource requirement|False|0.36362409591674805
who|datum|False|0.42112019658088684
regular summary report|plan provenance|False|0.18736541271209717
how|estimate|False|0.5387333631515503
cost|pointer|False|0.4774234890937805
agreement|plan provenance|False|0.6761491894721985
repository mention|report|False|0.5263588428497314
anonymization of datum|regular summary report|False|0.09752340614795685
all resource|anonymization of datum|False|0.10347720235586166
kind of datum type|kind of datum I want to record|True|0.7095898389816284
how|when|False|0.41475188732147217
estimate|short description|False|0.44840821623802185
all right|time plan|False|0.41194504499435425
all resource|dmp|False|0.2853770852088928
technology|creation proces|True|0.7060501575469971
description|datum|True|0.8170442581176758
software|agreement|True|0.7064405679702759
security requirement|datum sensitivity|False|0.33936887979507446
when|conservation period|False|0.5320647954940796
who|creation proces|False|0.4069327116012573
how secure|information|False|0.586124062538147
all right|kind of datum type|False|0.6122422218322754
pointer|persistent identifier|False|0.5655999779701233
research publication|detail|False|0.44243428111076355
kind of datum type|agreement|True|0.7921160459518433
legal statu|how long|False|0.3858177661895752
research publication|report|False|0.31343215703964233
description|creation proces|True|0.7639586925506592
metadata|intention|False|0.676956295967102
agreement|information|True|0.945289671421051
cost|anonymization of datum|False|0.3275074064731598
datum|metadata|False|0.4392271041870117
time plan|all metadata|False|0.20900195837020874
cost|dmp|False|0.5207905769348145
estimate|how secure|False|0.4631403684616089
pointer|how many|True|0.7811762094497681
conservation period|it resource requirement|False|0.3509102165699005
repository mention|section|False|0.5566052794456482
section|datum sensitivity|False|0.5579493045806885
datum set|persistent identifier|False|0.3773575723171234
technology|technology|False|0.0
reference|pointer|False|0.6273711919784546
who|technology|False|0.5949141383171082
conservation period|time plan|False|0.39962443709373474
content|datum sensitivity|False|0.44477570056915283
estimate|pointer|False|0.4472357928752899
administrative information|kind of datum I want to store|False|0.646520733833313
datum set|intention|False|0.6661019921302795
creation proces|all right|False|0.35109785199165344
conservation period|kind of datum type|False|0.4909796714782715
creation proces|content|False|0.44922512769699097
who be responsible|conservation period|False|0.3138502538204193
datum|all datum|False|0.26167550683021545
description|technology|True|0.92313551902771
research publication|section|False|0.33543673157691956
kind of datum I want to record|conservation period|False|0.41480526328086853
when|software|True|0.7444314956665039
format|format|False|0.0
software|datum sensitivity|False|0.45193031430244446
kind of datum|all right|True|0.7407582998275757
reference|anonymization of datum|False|0.4281916618347168
kind of datum|content|True|0.8216043710708618
my datum|all right|False|0.4239598214626312
how long|datum sensitivity|False|0.36050379276275635
reference|dmp|True|0.7716113328933716
format|administrative information|True|0.7697038650512695
my datum|content|False|0.6008539199829102
report|information|False|0.6776790618896484
datum sensitivity|metadata|False|0.5066196322441101
how many|all resource|False|0.27533236145973206
kind of datum type|datum sensitivity|True|0.7213967442512512
privacy|detail|False|0.6577184796333313
topic|repository mention|True|0.8621507883071899
who|persistent identifier|False|0.4709809720516205
intention|it resource requirement|False|0.5683581829071045
how secure|how|False|0.4068717658519745
kind of datum I want to store|research publication|False|0.3650977909564972
estimate|kind of datum I want to record|False|0.47844675183296204
information|repository mention|True|0.8246416449546814
plan provenance|legal statu|False|0.696029007434845
short description|metadata|False|0.6147975325584412
privacy|report|False|0.3389556407928467
necessary right|plan provenance|False|0.5355325937271118
all metadata|reference|False|0.27097994089126587
security requirement|detail|False|0.6292029023170471
kind of datum I want to store|who|False|0.6169016361236572
regular summary report|how|False|0.2718716561794281
regular summary report|legal statu|False|0.1869376003742218
all metadata|estimate|False|0.1915125995874405
description|persistent identifier|False|0.6550500392913818
technology|how many|True|0.8104922771453857
agreement|how|True|0.8742733597755432
all metadata|when|False|0.291826069355011
security requirement|report|False|0.4750884771347046
how many|when|False|0.5129669308662415
how|anonymization of datum|False|0.27194657921791077
dmp|all right|False|0.3195309042930603
who|how many|False|0.5114796757698059
datum sensitivity|all datum|False|0.2803504765033722
anonymization of datum|description|False|0.3690292239189148
intention|kind of datum type|True|0.828392505645752
dmp|content|False|0.4311414361000061
how|dmp|False|0.6871309876441956
who be responsible|software|False|0.6188322305679321
pointer|conservation period|False|0.5677444338798523
administrative information|regular summary report|False|0.16109013557434082
estimate|agreement|False|0.48097458481788635
all datum|all right|False|0.21739742159843445
legal statu|detail|True|0.7699806690216064
all datum|content|False|0.27871012687683105
necessary right|information|True|0.855977475643158
description|how many|True|0.8784339427947998
it resource requirement|all metadata|False|0.19046582281589508
short description|all datum|False|0.32052481174468994
format|cost|False|0.6864141821861267
detail|all right|True|0.8913137912750244
cost|datum sensitivity|False|0.45981279015541077
compliance|all right|False|0.5946399569511414
all right|plan provenance|False|0.555402398109436
detail|content|True|0.9158947467803955
compliance|content|False|0.6437156200408936
persistent identifier|metadata|False|0.4863719642162323
kind of datum|description|True|0.9391034245491028
section|report|False|0.6772294044494629
datum set|conservation period|False|0.37798357009887695
kind of datum I want to store|format|True|0.8438200354576111
datum|intention|True|0.8093511462211609
security requirement|section|False|0.46858420968055725
content|report|False|0.4976853132247925
technology|security requirement|False|0.5307133197784424
technology|topic|False|0.6310117244720459
all right|information|True|0.8897498250007629
who|security requirement|False|0.4096097946166992
who|topic|False|0.446075439453125
technology|kind of datum I want to store|False|0.655885636806488
creation proces|who|False|0.379599392414093
pointer|necessary right|True|0.8247854113578796
metadata|all right|False|0.6196910738945007
software|report|False|0.5209026336669922
when|research publication|False|0.4721558690071106
metadata|content|False|0.39118361473083496
kind of datum I want to store|all resource|False|0.366349995136261
who|kind of datum I want to store|False|0.48344752192497253
description|security requirement|False|0.6504147052764893
pointer|software|True|0.9161449670791626
description|topic|True|0.849086344242096
administrative information|content|False|0.6568436622619629
section|section|False|0.0
kind of datum type|detail|True|0.8449774384498596
estimate|datum sensitivity|False|0.34537073969841003
all resource|it resource requirement|False|0.27646946907043457
description|kind of datum I want to store|True|0.7360755801200867
kind of datum type|report|False|0.5985362529754639
content|section|False|0.62839674949646
time plan|metadata|False|0.4113908112049103
format|who be responsible|True|0.7051746249198914
compliance|description|True|0.7410442233085632
how many|pointer|False|0.6898340582847595
format|how secure|True|0.8197699785232544
format|privacy|False|0.35809674859046936
format|my datum|False|0.626279354095459
datum set|software|False|0.6258595585823059
datum sensitivity|intention|False|0.6925910115242004
how secure|datum|False|0.3752329647541046
necessary right|how|False|0.5796959400177002
all resource|kind of datum type|False|0.35563141107559204
creation proces|format|False|0.6219246983528137
report|kind of datum|False|0.6200859546661377
software|section|False|0.62308269739151
anonymization of datum|reference|False|0.3903564214706421
short description|intention|True|0.8276085257530212
topic|security requirement|True|0.8072450160980225
agreement|datum|False|0.6733772158622742
anonymization of datum|estimate|False|0.2519223392009735
time plan|all datum|False|0.21230348944664001
how long|section|False|0.3562183678150177
anonymization of datum|when|False|0.3050423264503479
who be responsible|research publication|False|0.24198710918426514
creation proces|administrative information|False|0.5972242951393127
how secure|creation proces|False|0.4257306456565857
all metadata|anonymization of datum|False|0.16635142266750336
it resource requirement|kind of datum|False|0.6888133883476257
how many|anonymization of datum|False|0.22970226407051086
kind of datum I want to record|research publication|False|0.38629627227783203
kind of datum type|section|True|0.7669690847396851
all metadata|dmp|False|0.2142455130815506
topic|kind of datum I want to store|True|0.716295599937439
dmp|who|False|0.5251592993736267
how many|dmp|False|0.5611979365348816
who be responsible|who|False|0.5293741226196289
my datum|format|True|0.7131094932556152
kind of datum|reference|True|0.9178711175918579
intention|plan provenance|True|0.7658193707466125
administrative information|description|True|0.7958893179893494
kind of datum I want to record|who|False|0.6895789504051208
agreement|creation proces|True|0.7869546413421631
kind of datum I want to store|short description|False|0.659345269203186
technology|regular summary report|False|0.30329379439353943
kind of datum|administrative information|True|0.8357917070388794
technology|necessary right|True|0.854612410068512
all right|how|True|0.712547779083252
all right|legal statu|False|0.6638994216918945
detail|who|True|0.8092221617698669
who|regular summary report|False|0.2221187949180603
my datum|administrative information|False|0.5658138394355774
how secure|repository mention|False|0.4626997113227844
who|necessary right|False|0.5618654489517212
plan provenance|metadata|False|0.6109879016876221
when|all resource|False|0.3390941321849823
format|kind of datum I want to record|False|0.6613230109214783
who|software|False|0.5661779642105103
description|regular summary report|False|0.3180203139781952
how secure|technology|False|0.4592839181423187
agreement|repository mention|True|0.7734740972518921
description|necessary right|True|0.8850311636924744
intention|information|True|0.9556107521057129
reference|it resource requirement|False|0.5506971478462219
description|software|True|0.8471550941467285
dmp|format|False|0.5746093988418579
kind of datum I want to store|how secure|False|0.5572569966316223
agreement|technology|True|0.7635157704353333
anonymization of datum|datum set|False|0.2993108630180359
cost|section|False|0.5986274480819702
report|datum|False|0.4130873382091522
kind of datum I want to record|format|True|0.892728328704834
metadata|research publication|False|0.3330841660499573
format|agreement|True|0.8363606333732605
repository mention|kind of datum|True|0.7730359435081482
dmp|administrative information|False|0.497880220413208
pointer|research publication|False|0.6300990581512451
conservation period|all metadata|False|0.17144624888896942
privacy|all metadata|False|0.32899799942970276
kind of datum I want to store|pointer|False|0.5589392781257629
estimate|report|False|0.3119867146015167
detail|format|True|0.9663700461387634
metadata|who|False|0.5698404908180237
reference|kind of datum type|True|0.7798348665237427
all datum|administrative information|False|0.26234596967697144
conservation period|legal statu|False|0.33211636543273926
kind of datum|cost|True|0.7599824070930481
datum sensitivity|conservation period|False|0.3981260359287262
time plan|persistent identifier|False|0.3479877710342407
compliance|reference|True|0.7532316446304321
my datum|cost|False|0.37492743134498596
datum|all right|False|0.4359419643878937
kind of datum|datum set|True|0.7249329686164856
report|creation proces|False|0.4342384934425354
section|information|True|0.9355267286300659
detail|administrative information|True|0.8032252788543701
topic|regular summary report|False|0.43118706345558167
compliance|administrative information|False|0.49985212087631226
how|it resource requirement|False|0.3948609232902527
short description|conservation period|False|0.4616111218929291
who be responsible|all resource|False|0.17552460730075836
research publication|kind of datum|False|0.45696011185646057
datum set|research publication|False|0.2846536636352539
time plan|intention|False|0.5241075158119202
kind of datum I want to record|all resource|False|0.3877051770687103
how long|plan provenance|False|0.37487831711769104
anonymization of datum|compliance|False|0.25730761885643005
how|time plan|False|0.4982583224773407
legal statu|all metadata|False|0.26495710015296936
it resource requirement|all datum|False|0.17536576092243195
when|short description|True|0.7066245675086975
datum set|who|False|0.499050498008728
necessary right|datum|False|0.5195090770721436
how|kind of datum type|True|0.7915142774581909
estimate|section|False|0.5283557176589966
metadata|format|False|0.5879799127578735
software|information|True|0.7281846404075623
dmp|cost|False|0.49927207827568054
report|technology|False|0.5158784985542297
all resource|plan provenance|False|0.29439306259155273
kind of datum|compliance|True|0.8300203084945679
creation proces|who be responsible|False|0.36050447821617126
administrative information|reference|True|0.7869119644165039
all datum|cost|False|0.29808032512664795
creation proces|how secure|False|0.5541157722473145
necessary right|creation proces|False|0.5953770875930786
how long|information|False|0.4407256245613098
all datum|datum set|False|0.26978448033332825
creation proces|privacy|False|0.14526769518852234
creation proces|my datum|False|0.3196159601211548
repository mention|datum|False|0.46193090081214905
detail|cost|False|0.6067427396774292
compliance|cost|False|0.45394811034202576
intention|how|True|0.9154311418533325
kind of datum|who be responsible|True|0.806736171245575
compliance|datum set|False|0.5621928572654724
my datum|who be responsible|False|0.5711999535560608
kind of datum I want to store|agreement|True|0.7369707226753235
datum set|format|False|0.6103821992874146
topic|content|True|0.8470417261123657
all resource|information|False|0.5740952491760254
my datum|how secure|False|0.4948574900627136
information|all right|True|0.8191462159156799
kind of datum|privacy|False|0.5552447438240051
kind of datum|my datum|True|0.7463693022727966
short description|all right|False|0.4900689423084259
repository mention|creation proces|False|0.5947203040122986
information|content|True|0.8043134212493896
pointer|all resource|False|0.40568867325782776
when|pointer|False|0.567865788936615
necessary right|repository mention|False|0.54874187707901
my datum|privacy|False|0.24287454783916473
who be responsible|short description|False|0.4808196723461151
research publication|datum|False|0.337051123380661
kind of datum I want to record|short description|True|0.7376599311828613
necessary right|technology|False|0.6342322826385498
how secure|security requirement|True|0.7317553758621216
how secure|topic|False|0.41410449147224426
privacy|kind of datum|False|0.686562716960907
how secure|kind of datum I want to store|False|0.5131258368492126
datum set|all resource|False|0.18489502370357513
it resource requirement|persistent identifier|False|0.5006754398345947
cost|information|True|0.7584408521652222
administrative information|cost|False|0.5194395184516907
dmp|who be responsible|False|0.4160281717777252
research publication|creation proces|False|0.26498943567276
agreement|security requirement|False|0.6000217795372009
agreement|topic|True|0.8251906633377075
administrative information|datum set|False|0.4687250256538391
security requirement|kind of datum|False|0.548650324344635
dmp|how secure|False|0.440727561712265
when|anonymization of datum|False|0.3495349586009979
time plan|conservation period|False|0.354605108499527
report|how many|False|0.5709793567657471
all datum|who be responsible|False|0.37573251128196716
repository mention|technology|True|0.7058427929878235
creation proces|kind of datum I want to record|False|0.4708254337310791
all right|repository mention|False|0.5760418772697449
when|dmp|False|0.5747625827789307
dmp|privacy|False|0.34673431515693665
dmp|my datum|False|0.40317800641059875
agreement|kind of datum I want to store|True|0.802575409412384
datum|research publication|False|0.31182610988616943
persistent identifier|all right|False|0.4870379567146301
kind of datum I want to record|how secure|False|0.5602961778640747
all datum|how secure|False|0.26555222272872925
it resource requirement|intention|False|0.6292305588722229
persistent identifier|content|False|0.5116896629333496
detail|who be responsible|True|0.7469948530197144
all datum|privacy|False|0.14245425164699554
all datum|my datum|False|0.25671249628067017
reference|plan provenance|True|0.7868734002113342
compliance|who be responsible|False|0.5742597579956055
datum|who|False|0.5959516763687134
detail|how secure|True|0.8315430283546448
who be responsible|pointer|False|0.476841539144516
all metadata|it resource requirement|False|0.13480216264724731
how many|it resource requirement|False|0.3432113230228424
detail|privacy|False|0.4204883277416229
topic|description|True|0.9633504152297974
detail|my datum|True|0.7541937828063965
kind of datum I want to record|pointer|False|0.6340087056159973
kind of datum|kind of datum I want to record|True|0.7076756954193115
compliance|privacy|False|0.25695833563804626
compliance|my datum|False|0.44034308195114136
kind of datum I want to store|datum sensitivity|True|0.7156620621681213
how long|how|False|0.2643410861492157
information|description|True|0.9320063591003418
my datum|kind of datum I want to record|False|0.6699333786964417
creation proces|agreement|False|0.584609866142273
section|kind of datum|True|0.9045745134353638
all metadata|time plan|False|0.16783550381660461
pointer|short description|True|0.7884770631790161
administrative information|compliance|False|0.4574984908103943
content|kind of datum|True|0.8243959546089172
all metadata|kind of datum type|False|0.2712346017360687
reference|information|True|0.9553877711296082
how many|kind of datum type|False|0.5612358450889587
format|detail|True|0.9109124541282654
all resource|how|False|0.4617879092693329
conservation period|metadata|False|0.41027921438217163
how|plan provenance|True|0.7175736427307129
who be responsible|anonymization of datum|False|0.290012389421463
repository mention|persistent identifier|False|0.401505708694458
report|security requirement|False|0.4441395699977875
report|topic|False|0.4286494553089142
metadata|who be responsible|False|0.48216712474823
who be responsible|dmp|False|0.4205690920352936
datum|format|True|0.7264851927757263
datum set|short description|False|0.4237077832221985
administrative information|who be responsible|False|0.5247300267219543
metadata|how secure|False|0.4840449392795563
time plan|software|False|0.500597357749939
technology|reference|True|0.8774758577346802
datum sensitivity|research publication|False|0.3098856210708618
software|kind of datum|True|0.7629510760307312
security requirement|datum|False|0.3399364948272705
dmp|kind of datum I want to record|False|0.4817843437194824
