Entity 1 | Entity 2 | Result | Score 
necessary right|metadata|False|0.7208102345466614
research publication|kind of datum|False|0.8108336925506592
time plan|all datum|False|0.743248462677002
how many|creation proces|False|0.5750813484191895
all right|security requirement|False|0.6251518130302429
research publication|format|False|0.8012378811836243
who|privacy|False|0.6050754189491272
how many|administrative information|False|0.7909836769104004
all metadata|format|False|0.7240037322044373
metadata|how secure|False|0.734175980091095
conservation period|privacy|False|0.8399028778076172
cost|reference|False|0.8932388424873352
who|who|True|1.0
dmp|all resource|False|0.7344983816146851
dmp|regular summary report|False|0.8408576846122742
all resource|intention|False|0.7625402212142944
datum sensitivity|privacy|False|0.7979028224945068
estimate|privacy|False|0.6605764031410217
how|detail|False|0.8156172037124634
kind of datum type|kind of datum type|True|1.0
metadata|how long|False|0.609332799911499
persistent identifier|how|False|0.8662501573562622
my datum|creation proces|False|0.48335808515548706
how secure|format|False|0.722561240196228
datum sensitivity|who|False|0.8511596322059631
persistent identifier|information|True|0.9132496118545532
how many|kind of datum type|False|0.8830515146255493
when|research publication|False|0.6735078692436218
metadata|regular summary report|False|0.664997935295105
information|how long|False|0.7096563577651978
security requirement|format|False|0.6848446726799011
information|datum set|False|0.8848575353622437
content|technology|False|0.7076849341392517
technology|security requirement|False|0.7598140835762024
repository mention|intention|False|0.8812737464904785
agreement|technology|False|0.5578223466873169
research publication|anonymization of datum|False|0.8266118168830872
compliance|intention|True|0.9095667600631714
when|reference|True|0.9060851335525513
research publication|repository mention|False|0.8610548377037048
all metadata|topic|False|0.639971137046814
it resource requirement|time plan|False|0.6347135901451111
all metadata|anonymization of datum|False|0.8814536929130554
my datum|kind of datum type|False|0.8743454217910767
kind of datum I want to store|creation proces|False|0.40799006819725037
datum set|dmp|False|0.8972461819648743
when|description|False|0.8967098593711853
section|intention|False|0.8522863388061523
regular summary report|dmp|False|0.7520069479942322
how secure|anonymization of datum|False|0.8575485944747925
who|how long|False|0.7413292527198792
topic|detail|False|0.8472610116004944
how secure|repository mention|False|0.8300786018371582
conservation period|how many|False|0.8657599091529846
who|datum set|False|0.7591338753700256
security requirement|anonymization of datum|False|0.8163715600967407
pointer|how|False|0.6904214024543762
when|all datum|False|0.8760569095611572
technology|necessary right|False|0.7659961581230164
persistent identifier|kind of datum|True|0.9269232749938965
pointer|information|False|0.7555271983146667
estimate|how many|False|0.7396577000617981
plan provenance|anonymization of datum|False|0.8859139084815979
persistent identifier|format|True|0.9029784798622131
conservation period|datum set|False|0.8904850482940674
datum sensitivity|how long|False|0.8023051023483276
detail|technology|False|0.5692974328994751
datum sensitivity|datum set|True|0.9401283264160156
kind of datum I want to store|kind of datum type|True|0.9419019222259521
description|who|False|0.8535963296890259
estimate|datum set|False|0.8157431483268738
detail|repository mention|False|0.8917785882949829
short description|detail|False|0.780427873134613
information|short description|False|0.8796886205673218
pointer|all right|False|0.5899056792259216
cost|administrative information|False|0.8471683859825134
time plan|detail|False|0.729735791683197
all resource|report|False|0.5781073570251465
kind of datum type|intention|False|0.8051167726516724
kind of datum I want to record|software|False|0.645828902721405
all resource|section|False|0.8010045289993286
kind of datum I want to record|datum|True|0.9623666405677795
software|information|False|0.796907901763916
kind of datum I want to record|persistent identifier|False|0.8646658658981323
kind of datum|compliance|False|0.735859215259552
metadata|who be responsible|False|0.834854781627655
datum set|security requirement|False|0.680405855178833
how many|intention|True|0.9118316769599915
who be responsible|description|False|0.886845588684082
datum set|metadata|False|0.8664507269859314
information|who be responsible|False|0.8935596346855164
administrative information|dmp|False|0.8275408744812012
regular summary report|security requirement|False|0.45933955907821655
repository mention|section|False|0.8874134421348572
persistent identifier|anonymization of datum|True|0.9379507303237915
compliance|report|False|0.6823166608810425
who be responsible|all datum|False|0.8394836783409119
regular summary report|metadata|False|0.5675686597824097
pointer|kind of datum|False|0.8424628973007202
persistent identifier|repository mention|True|0.9273748993873596
all datum|intention|False|0.8165230751037598
compliance|section|False|0.8072081208229065
all metadata|it resource requirement|False|0.7543527483940125
who|short description|False|0.801251232624054
how|software|False|0.6829459071159363
pointer|format|False|0.749835729598999
how|datum|False|0.8094324469566345
my datum|intention|False|0.8231817483901978
metadata|compliance|False|0.6869518756866455
description|how secure|False|0.6347293853759766
how|persistent identifier|False|0.8396869897842407
kind of datum type|agreement|False|0.7563159465789795
conservation period|short description|True|0.915436863899231
datum sensitivity|short description|False|0.8689205646514893
estimate|short description|False|0.7927751541137695
datum set|necessary right|False|0.7816834449768066
section|section|True|1.0
information|compliance|False|0.7688261270523071
kind of datum type|time plan|False|0.7535091042518616
how many|agreement|False|0.7589660882949829
software|format|False|0.7840814590454102
description|all resource|False|0.6559127569198608
description|regular summary report|False|0.6210963129997253
regular summary report|necessary right|False|0.5983118414878845
how many|time plan|False|0.6962298154830933
plan provenance|it resource requirement|False|0.8084743022918701
who|who be responsible|False|0.8893380761146545
kind of datum I want to store|intention|False|0.8624649047851562
when|detail|False|0.8497018814086914
datum sensitivity|who be responsible|True|0.9090050458908081
my datum|agreement|False|0.6200451850891113
kind of datum I want to record|privacy|False|0.6181679964065552
pointer|technology|False|0.5615038275718689
kind of datum|kind of datum I want to store|True|0.9432559609413147
kind of datum type|report|False|0.6546587944030762
content|when|True|0.9007224440574646
content|description|True|0.9288042187690735
administrative information|metadata|False|0.7526695728302002
pointer|repository mention|False|0.8025166988372803
kind of datum type|section|False|0.8446261882781982
my datum|time plan|False|0.5165393352508545
kind of datum I want to record|who|False|0.7698478102684021
content|estimate|False|0.7579220533370972
topic|software|False|0.664352297782898
who|compliance|False|0.6210903525352478
how many|report|False|0.6750379204750061
topic|datum|False|0.8512483239173889
how many|section|False|0.8280096054077148
topic|persistent identifier|False|0.8916919827461243
content|all datum|False|0.8847793340682983
regular summary report|technology|False|0.28668758273124695
agreement|all datum|False|0.8025133609771729
software|anonymization of datum|False|0.7985300421714783
datum sensitivity|compliance|False|0.8356418013572693
short description|software|False|0.48131462931632996
short description|datum|False|0.673063337802887
security requirement|pointer|False|0.7565049529075623
administrative information|necessary right|False|0.7770559191703796
time plan|datum|False|0.7899007201194763
how|privacy|False|0.6207051277160645
research publication|creation proces|False|0.5518990755081177
all resource|how many|False|0.8074426054954529
plan provenance|pointer|False|0.8537005186080933
my datum|section|False|0.7286701202392578
all metadata|creation proces|False|0.5158621668815613
how|who|True|0.9103809595108032
who be responsible|detail|False|0.8309217095375061
all metadata|administrative information|False|0.7864603996276855
dmp|dmp|True|1.0
reference|who|False|0.8989892601966858
it resource requirement|how secure|False|0.7176913022994995
how secure|creation proces|False|0.5815836787223816
security requirement|creation proces|False|0.5667725801467896
research publication|kind of datum type|False|0.8270038366317749
administrative information|technology|False|0.6137545704841614
kind of datum I want to record|how long|False|0.553733229637146
kind of datum I want to store|report|False|0.6028631329536438
kind of datum I want to record|datum set|True|0.9091013073921204
legal statu|security requirement|False|0.6200907230377197
plan provenance|creation proces|False|0.7869214415550232
all metadata|kind of datum type|False|0.8887202143669128
security requirement|administrative information|False|0.785335898399353
kind of datum I want to store|section|False|0.7695788145065308
it resource requirement|all resource|False|0.8483855724334717
it resource requirement|regular summary report|False|0.5859299302101135
cost|software|False|0.746035635471344
plan provenance|administrative information|False|0.8606388568878174
conservation period|content|True|0.9173489809036255
estimate|content|False|0.8312726020812988
how secure|kind of datum type|False|0.8637725710868835
all datum|privacy|False|0.5279669165611267
topic|privacy|False|0.6811701655387878
conservation period|kind of datum I want to store|False|0.8734835982322693
security requirement|kind of datum type|False|0.7538052201271057
estimate|kind of datum I want to store|False|0.7746887803077698
kind of datum|information|False|0.8910462260246277
plan provenance|kind of datum type|True|0.9103767275810242
reference|how secure|False|0.7858830094337463
how|how long|False|0.8681262135505676
all right|administrative information|False|0.5813546180725098
short description|privacy|False|0.6138347387313843
reference|how long|False|0.8244706392288208
legal statu|necessary right|False|0.8409668207168579
when|software|False|0.7277227640151978
dmp|metadata|False|0.8452596664428711
content|detail|False|0.867909848690033
when|datum|False|0.8422600626945496
persistent identifier|creation proces|False|0.7888433933258057
agreement|detail|False|0.8010573983192444
metadata|security requirement|False|0.7636178135871887
kind of datum type|how many|False|0.8052368760108948
reference|all resource|False|0.8269358277320862
reference|regular summary report|False|0.7398426532745361
time plan|who|False|0.6260084509849548
kind of datum I want to record|short description|False|0.8534250855445862
how many|how many|True|1.0
information|security requirement|False|0.769859254360199
datum|how secure|False|0.6276769638061523
metadata|legal statu|False|0.7218982577323914
dmp|necessary right|False|0.8580290675163269
pointer|when|False|0.7681908011436462
persistent identifier|kind of datum type|True|0.9434016346931458
research publication|intention|False|0.8210358023643494
regular summary report|reference|False|0.6126324534416199
report|dmp|False|0.7314445376396179
datum|regular summary report|False|0.6915241479873657
all metadata|intention|False|0.683599054813385
kind of datum|format|False|0.8945128321647644
pointer|estimate|False|0.6295770406723022
cost|privacy|False|0.7432267665863037
kind of datum I want to record|who be responsible|False|0.7830725908279419
topic|how long|False|0.7322248816490173
all datum|datum set|True|0.929015040397644
topic|datum set|False|0.8334085941314697
how|short description|False|0.8527259826660156
my datum|kind of datum I want to record|True|0.9064119458198547
kind of datum type|all resource|False|0.751145601272583
time plan|how secure|False|0.64190673828125
regular summary report|all datum|False|0.6534711718559265
dmp|technology|False|0.673747718334198
security requirement|intention|False|0.745079755783081
short description|how long|False|0.6930248737335205
administrative information|research publication|False|0.7388660907745361
short description|datum set|False|0.7190759181976318
metadata|datum sensitivity|False|0.899725615978241
privacy|security requirement|False|0.8231241106987
time plan|how long|False|0.6810901165008545
plan provenance|intention|True|0.9095338582992554
how many|all resource|False|0.7005351781845093
kind of datum I want to record|compliance|False|0.7534279227256775
conservation period|how|False|0.8737454414367676
research publication|agreement|False|0.7132110595703125
conservation period|information|False|0.8757816553115845
when|privacy|False|0.6416376829147339
estimate|how|False|0.8007743954658508
time plan|regular summary report|False|0.7356777787208557
how|who be responsible|False|0.8625180125236511
estimate|information|False|0.7663291096687317
all resource|cost|False|0.7819437980651855
all metadata|agreement|False|0.6037502288818359
administrative information|reference|False|0.7728893160820007
pointer|kind of datum type|False|0.8638395667076111
kind of datum|anonymization of datum|False|0.8447542190551758
when|who|True|0.9159048795700073
kind of datum|repository mention|True|0.9149134159088135
conservation period|all right|False|0.85892653465271
all metadata|time plan|False|0.5410454273223877
report|metadata|False|0.7023698091506958
estimate|all right|False|0.7497528791427612
my datum|all resource|False|0.6014280319213867
administrative information|description|False|0.7177377939224243
it resource requirement|conservation period|False|0.7296106815338135
security requirement|agreement|False|0.7605461478233337
privacy|necessary right|False|0.8535742163658142
topic|short description|False|0.853911817073822
how|compliance|False|0.7047080397605896
plan provenance|agreement|False|0.8195262551307678
administrative information|all datum|False|0.7794406414031982
cost|datum set|False|0.8488925099372864
research publication|report|False|0.8515332341194153
how long|dmp|False|0.8183369040489197
security requirement|time plan|False|0.7683940529823303
research publication|section|False|0.8391965627670288
all resource|kind of datum I want to store|False|0.7895154356956482
all metadata|report|False|0.5055495500564575
agreement|datum|False|0.743780255317688
all metadata|section|False|0.7663876414299011
report|necessary right|False|0.6726004481315613
information|anonymization of datum|False|0.8979794979095459
conservation period|kind of datum|True|0.9077453017234802
estimate|kind of datum|False|0.8226090669631958
conservation period|format|False|0.8677726984024048
description|security requirement|False|0.6562225818634033
topic|who be responsible|True|0.9032103419303894
estimate|format|False|0.727057933807373
who be responsible|who|True|0.9660807251930237
how secure|section|False|0.6930204629898071
legal statu|research publication|False|0.5973897576332092
security requirement|report|False|0.7352140545845032
when|how long|False|0.7917208075523376
security requirement|section|False|0.7372718453407288
when|datum set|False|0.8529021143913269
plan provenance|report|False|0.8043027520179749
description|legal statu|False|0.6300011277198792
plan provenance|section|True|0.9024521708488464
persistent identifier|agreement|False|0.8409395813941956
all right|persistent identifier|False|0.7207066416740417
report|technology|False|0.44002851843833923
legal statu|reference|False|0.7394598722457886
topic|compliance|False|0.7780060172080994
kind of datum type|cost|False|0.7731977701187134
how long|security requirement|False|0.6721612215042114
persistent identifier|time plan|False|0.7934342622756958
who|anonymization of datum|False|0.8109686374664307
cost|short description|False|0.8722937703132629
description|necessary right|False|0.7747178673744202
how long|metadata|False|0.7375890016555786
all right|report|False|0.5213757157325745
dmp|research publication|False|0.6836673617362976
how many|cost|False|0.8197252154350281
conservation period|anonymization of datum|True|0.9079638123512268
creation proces|security requirement|False|0.5788144469261169
it resource requirement|dmp|False|0.7987433075904846
conservation period|repository mention|True|0.9254148602485657
datum sensitivity|anonymization of datum|False|0.895487904548645
estimate|anonymization of datum|False|0.8460705280303955
short description|compliance|False|0.6631885766983032
estimate|repository mention|False|0.8550626039505005
time plan|compliance|False|0.6708424091339111
format|security requirement|False|0.7883883714675903
software|intention|False|0.7280667424201965
who be responsible|how secure|False|0.841015636920929
metadata|research publication|False|0.6723644733428955
legal statu|all datum|False|0.7092322707176208
technology|software|False|0.8008348941802979
description|datum sensitivity|False|0.7993685007095337
dmp|reference|False|0.8856983184814453
who be responsible|how long|False|0.7999221086502075
persistent identifier|section|False|0.8998854160308838
my datum|cost|False|0.606142520904541
kind of datum type|conservation period|False|0.8258492946624756
how long|necessary right|False|0.8485479950904846
content|who|True|0.9129618406295776
dmp|when|False|0.8648715019226074
dmp|description|False|0.8634160161018372
when|short description|False|0.8803220391273499
administrative information|detail|False|0.7235655784606934
metadata|reference|False|0.8513965606689453
who be responsible|regular summary report|False|0.7294483184814453
agreement|who|False|0.8084984421730042
all resource|how|False|0.8050300478935242
repository mention|dmp|False|0.8572186231613159
creation proces|necessary right|False|0.8193879127502441
all resource|information|False|0.7532505989074707
pointer|time plan|False|0.6416552662849426
dmp|all datum|False|0.8789392113685608
compliance|dmp|False|0.832655668258667
format|necessary right|False|0.814608633518219
it resource requirement|security requirement|False|0.6238133907318115
all right|privacy|False|0.5484210252761841
kind of datum I want to record|security requirement|False|0.6199198961257935
topic|kind of datum I want to store|False|0.8954184651374817
when|who be responsible|True|0.9106018543243408
it resource requirement|metadata|False|0.623508095741272
my datum|conservation period|False|0.5903750658035278
all metadata|how many|False|0.7432795763015747
section|dmp|False|0.8447991609573364
compliance|how|False|0.7911730408668518
metadata|pointer|False|0.7544890642166138
it resource requirement|legal statu|False|0.6905447840690613
short description|kind of datum I want to store|False|0.7867161631584167
all metadata|kind of datum I want to record|False|0.8873844742774963
kind of datum|creation proces|False|0.6572922468185425
my datum|legal statu|False|0.6384444832801819
content|how secure|False|0.7872324585914612
agreement|how secure|False|0.7055532932281494
information|pointer|False|0.8178476691246033
security requirement|how many|False|0.6773156523704529
content|how long|False|0.8017137050628662
when|compliance|False|0.7350843548774719
all resource|kind of datum|False|0.8047381639480591
agreement|how long|False|0.6185280084609985
how|security requirement|False|0.7142883539199829
it resource requirement|necessary right|False|0.8180068731307983
plan provenance|how many|False|0.826597273349762
technology|privacy|False|0.6025247573852539
all resource|format|False|0.7528295516967773
software|section|False|0.7682786583900452
intention|anonymization of datum|False|0.8704477548599243
kind of datum type|dmp|True|0.9193605184555054
regular summary report|software|False|0.4046874940395355
content|regular summary report|False|0.6582382321357727
reference|security requirement|False|0.7418766021728516
regular summary report|datum|False|0.65162193775177
repository mention|metadata|False|0.8133067488670349
agreement|regular summary report|False|0.657075047492981
plan provenance|kind of datum I want to record|False|0.8420116901397705
kind of datum|kind of datum type|True|0.9673377275466919
compliance|metadata|False|0.7123432159423828
how many|dmp|False|0.8736751079559326
legal statu|detail|False|0.6989003419876099
it resource requirement|datum sensitivity|False|0.7588491439819336
report|reference|False|0.7514851689338684
metadata|administrative information|False|0.8390566110610962
how secure|how secure|True|1.0
all metadata|all resource|False|0.8049106597900391
all right|how many|False|0.730381429195404
kind of datum type|how|False|0.8169386982917786
cost|kind of datum I want to store|False|0.8334293365478516
section|metadata|False|0.7587900161743164
it resource requirement|technology|False|0.5807068943977356
information|administrative information|False|0.8795427083969116
all right|datum set|False|0.6457728743553162
detail|how secure|False|0.7149723768234253
repository mention|necessary right|False|0.8631790280342102
datum|security requirement|False|0.7017569541931152
how many|how|True|0.9686413407325745
how secure|regular summary report|False|0.6402705907821655
my datum|dmp|False|0.8108006715774536
kind of datum type|all right|False|0.7208455801010132
datum sensitivity|pointer|False|0.8836742639541626
reference|necessary right|False|0.8908581137657166
datum|metadata|False|0.8539127707481384
description|research publication|False|0.5613583922386169
report|all datum|False|0.6847434639930725
dmp|detail|False|0.8415290713310242
all resource|repository mention|False|0.8915374279022217
detail|regular summary report|False|0.6779868006706238
administrative information|software|False|0.6934776902198792
administrative information|datum|False|0.7844520211219788
kind of datum type|metadata|False|0.8529064059257507
who|creation proces|False|0.45631903409957886
description|reference|False|0.8758814930915833
repository mention|technology|False|0.616877555847168
technology|datum set|False|0.7308829426765442
kind of datum I want to record|anonymization of datum|False|0.8470752239227295
datum set|privacy|False|0.5804243087768555
who|administrative information|False|0.6433668732643127
conservation period|creation proces|False|0.8413662314414978
kind of datum I want to store|dmp|False|0.8552206158638
how many|metadata|False|0.7586286067962646
time plan|security requirement|False|0.7552632093429565
persistent identifier|how secure|False|0.8515990972518921
datum|necessary right|False|0.7720314860343933
datum sensitivity|creation proces|False|0.7474592328071594
compliance|technology|False|0.6420663595199585
estimate|creation proces|False|0.6593737602233887
kind of datum type|kind of datum|True|0.9845516085624695
compliance|repository mention|False|0.8825201988220215
content|who be responsible|True|0.9066057205200195
regular summary report|privacy|False|0.37547698616981506
datum sensitivity|administrative information|False|0.8526524901390076
all right|short description|False|0.7815048098564148
how many|kind of datum|False|0.8716109991073608
kind of datum|intention|False|0.86127108335495
regular summary report|who|False|0.5459387898445129
description|all datum|False|0.8208304643630981
who|kind of datum type|False|0.8722105622291565
persistent identifier|all resource|False|0.8337586522102356
persistent identifier|regular summary report|False|0.8534342050552368
kind of datum I want to store|how|False|0.7290465235710144
how long|reference|False|0.8454096913337708
my datum|metadata|False|0.7522410750389099
conservation period|kind of datum type|True|0.9215498566627502
datum sensitivity|kind of datum type|True|0.9522133469581604
estimate|kind of datum type|False|0.839963436126709
time plan|necessary right|False|0.8178366422653198
agreement|compliance|False|0.7529677748680115
topic|format|False|0.8452357649803162
research publication|cost|False|0.7260652184486389
cost|how|False|0.8509649634361267
how long|all datum|False|0.8182150721549988
cost|information|False|0.8569206595420837
all metadata|cost|False|0.6382420063018799
pointer|how secure|False|0.6780145764350891
kind of datum type|technology|False|0.608431339263916
my datum|necessary right|False|0.7294226884841919
legal statu|software|False|0.47477245330810547
legal statu|datum|False|0.7498767375946045
administrative information|privacy|False|0.6788206100463867
kind of datum I want to store|metadata|False|0.8007464408874512
information|intention|True|0.9460254907608032
short description|format|False|0.7397537231445312
legal statu|persistent identifier|False|0.7255197167396545
how many|technology|False|0.5379536151885986
it resource requirement|research publication|False|0.5912567377090454
how many|repository mention|False|0.8571616411209106
administrative information|who|False|0.7144355773925781
pointer|all resource|False|0.5736422538757324
pointer|regular summary report|False|0.5975590944290161
format|all datum|False|0.8591950535774231
security requirement|cost|False|0.8419991135597229
regular summary report|how long|False|0.4837082028388977
regular summary report|datum set|False|0.7088845372200012
plan provenance|cost|False|0.8631981015205383
all metadata|content|False|0.7386825084686279
all datum|anonymization of datum|False|0.8480361104011536
it resource requirement|reference|False|0.7731793522834778
topic|anonymization of datum|True|0.9028723835945129
dmp|software|False|0.7540041208267212
all metadata|conservation period|False|0.6555092334747314
my datum|technology|False|0.423799604177475
dmp|datum|False|0.8841356635093689
kind of datum|report|False|0.7203489542007446
it resource requirement|description|False|0.7529221773147583
who|intention|True|0.9439337849617004
information|agreement|False|0.816981315612793
kind of datum|section|False|0.8816121220588684
short description|anonymization of datum|False|0.8451913595199585
metadata|software|False|0.6377750635147095
security requirement|content|False|0.8080078959465027
cost|format|False|0.8119865655899048
metadata|persistent identifier|False|0.8861083984375
conservation period|intention|True|0.9133725166320801
plan provenance|content|True|0.9142236113548279
security requirement|conservation period|False|0.7843591570854187
datum sensitivity|intention|True|0.9063032269477844
estimate|intention|False|0.8109570145606995
reference|research publication|False|0.790950357913971
it resource requirement|all datum|False|0.7545371055603027
description|detail|False|0.8200506567955017
plan provenance|kind of datum I want to store|False|0.8491367101669312
plan provenance|conservation period|False|0.8440568447113037
kind of datum I want to store|technology|False|0.5813770294189453
metadata|report|False|0.6867750287055969
administrative information|how long|False|0.5405735969543457
kind of datum I want to record|pointer|False|0.8027951121330261
who be responsible|security requirement|False|0.7965666055679321
reference|reference|True|1.0
legal statu|privacy|False|0.5598862767219543
all right|content|False|0.8366245627403259
all resource|creation proces|False|0.7010841369628906
information|report|False|0.7984601855278015
all right|kind of datum I want to store|False|0.7474603652954102
who|agreement|False|0.7516113519668579
information|section|False|0.8738279938697815
conservation period|agreement|False|0.8719368577003479
cost|anonymization of datum|False|0.8900230526924133
repository mention|all datum|False|0.8208382725715637
datum sensitivity|agreement|False|0.8276247978210449
cost|repository mention|False|0.8975330591201782
research publication|dmp|False|0.8296771049499512
estimate|agreement|False|0.7169371247291565
conservation period|time plan|False|0.8671097755432129
reference|all datum|True|0.9108567833900452
all metadata|dmp|False|0.7996042966842651
estimate|time plan|False|0.747062087059021
datum|reference|False|0.8593041300773621
how|pointer|False|0.7868511080741882
dmp|privacy|False|0.6150797605514526
all resource|kind of datum type|False|0.8472194671630859
who be responsible|necessary right|True|0.9153755307197571
kind of datum I want to record|administrative information|False|0.8086978197097778
dmp|who|False|0.8416544198989868
how secure|dmp|False|0.788668155670166
who|report|False|0.567107617855072
metadata|privacy|False|0.6195613145828247
all metadata|how|False|0.7281461358070374
who|section|False|0.7874478697776794
security requirement|dmp|False|0.7904278635978699
time plan|research publication|False|0.6067014932632446
report|software|False|0.5258499383926392
report|datum|False|0.7247838973999023
when|anonymization of datum|False|0.8715234398841858
conservation period|report|False|0.7673144340515137
datum sensitivity|report|False|0.770668089389801
conservation period|section|True|0.9083259701728821
datum|all datum|True|0.9437298774719238
estimate|report|False|0.6844486594200134
regular summary report|compliance|False|0.523013710975647
content|security requirement|False|0.7478450536727905
datum sensitivity|section|False|0.8759493231773376
kind of datum type|when|False|0.8227934837341309
kind of datum type|description|False|0.8620884418487549
estimate|section|False|0.7878183722496033
agreement|security requirement|False|0.7330610752105713
all metadata|all right|False|0.6679744124412537
time plan|reference|False|0.7411965727806091
how|administrative information|False|0.7664511203765869
security requirement|how|False|0.7362165451049805
legal statu|datum set|False|0.7557597756385803
how many|description|False|0.8881518244743347
security requirement|information|False|0.7931627631187439
it resource requirement|detail|False|0.7275003790855408
kind of datum type|all datum|True|0.9314135313034058
plan provenance|how|False|0.8618164658546448
research publication|metadata|False|0.716525137424469
pointer|conservation period|False|0.6448966264724731
plan provenance|information|False|0.8611922860145569
content|legal statu|False|0.7399437427520752
topic|pointer|False|0.8114761710166931
all metadata|metadata|True|0.9264116287231445
security requirement|all right|False|0.6956357955932617
plan provenance|all right|False|0.8065330386161804
description|software|False|0.5805435180664062
description|datum|False|0.7718389630317688
my datum|description|False|0.7152693867683411
my datum|when|False|0.7433738112449646
content|necessary right|False|0.869817852973938
description|persistent identifier|False|0.8211596012115479
persistent identifier|dmp|True|0.9333203434944153
dmp|how long|False|0.7261845469474792
all right|how|False|0.7710893154144287
all metadata|kind of datum|False|0.8418764472007751
how secure|metadata|False|0.6963679790496826
agreement|necessary right|False|0.8408774137496948
all right|information|False|0.6377633810043335
my datum|estimate|False|0.5673144459724426
security requirement|metadata|False|0.6731085777282715
administrative information|compliance|False|0.6865514516830444
detail|security requirement|False|0.6426730751991272
metadata|how many|False|0.7111309170722961
my datum|all datum|False|0.864916205406189
topic|creation proces|False|0.6359307765960693
detail|metadata|False|0.7785990238189697
metadata|datum set|True|0.9193015098571777
content|datum sensitivity|False|0.8223951458930969
reference|detail|False|0.8939713835716248
information|how many|False|0.771073043346405
security requirement|kind of datum|False|0.7487500309944153
topic|administrative information|False|0.7922096252441406
report|privacy|False|0.4483298361301422
how long|software|False|0.5707105994224548
how long|datum|False|0.7468331456184387
legal statu|short description|False|0.6333590149879456
plan provenance|kind of datum|False|0.8975709676742554
how secure|necessary right|False|0.8196999430656433
plan provenance|format|False|0.8481389880180359
short description|creation proces|False|0.5504472255706787
metadata|plan provenance|False|0.8361303806304932
report|who|False|0.6280141472816467
kind of datum I want to record|intention|False|0.8813106417655945
creation proces|software|False|0.6536318063735962
creation proces|datum|False|0.6980513334274292
research publication|technology|False|0.5500805974006653
short description|administrative information|False|0.7002319693565369
technology|information|False|0.7597756385803223
time plan|administrative information|False|0.7920418381690979
topic|kind of datum type|True|0.9080637097358704
detail|necessary right|False|0.8352266550064087
format|software|False|0.739078164100647
all metadata|technology|False|0.48152631521224976
format|datum|False|0.8744583129882812
pointer|dmp|False|0.8718050122261047
datum|detail|False|0.7697716355323792
all metadata|repository mention|False|0.8488450646400452
all resource|agreement|False|0.6908853054046631
all right|kind of datum|False|0.7192881107330322
legal statu|who be responsible|False|0.8074542880058289
persistent identifier|metadata|True|0.9054340124130249
all right|format|False|0.7015371918678284
dmp|short description|False|0.8721058964729309
who|how many|False|0.779787540435791
short description|kind of datum type|False|0.8585273623466492
how secure|technology|False|0.6849380731582642
security requirement|topic|False|0.6971707940101624
kind of datum type|detail|False|0.8117932081222534
security requirement|technology|False|0.7064844965934753
how|intention|True|0.9521985650062561
software|dmp|False|0.8133063912391663
description|privacy|False|0.5729610919952393
datum sensitivity|how many|False|0.8599965572357178
security requirement|repository mention|False|0.7741473317146301
metadata|short description|False|0.8051748275756836
plan provenance|topic|False|0.8647348284721375
who be responsible|research publication|False|0.7394378781318665
plan provenance|technology|False|0.7270051836967468
kind of datum I want to record|agreement|False|0.7391827702522278
plan provenance|repository mention|True|0.9174972176551819
cost|creation proces|False|0.7366698384284973
legal statu|compliance|False|0.6946510076522827
dmp|who be responsible|False|0.8843744397163391
persistent identifier|necessary right|False|0.8666541576385498
it resource requirement|software|False|0.5862341523170471
it resource requirement|datum|False|0.6971274018287659
report|how long|False|0.5046821236610413
it resource requirement|persistent identifier|False|0.7573304176330566
who be responsible|reference|False|0.8834176063537598
report|datum set|False|0.6894611120223999
technology|format|False|0.7427448034286499
pointer|security requirement|False|0.7081078886985779
all right|anonymization of datum|False|0.7860319018363953
how long|privacy|False|0.6011955142021179
all right|repository mention|False|0.8200899362564087
my datum|detail|False|0.6889411211013794
pointer|metadata|False|0.5954511761665344
cost|kind of datum type|False|0.8910840749740601
how long|who|False|0.870733916759491
creation proces|privacy|False|0.6164783239364624
when|creation proces|False|0.6558526158332825
kind of datum I want to record|report|False|0.7045979499816895
dmp|compliance|False|0.7546895146369934
kind of datum I want to record|section|False|0.7977264523506165
pointer|legal statu|False|0.5753900408744812
persistent identifier|technology|False|0.7772936224937439
conservation period|all resource|False|0.843425452709198
when|administrative information|False|0.7816733121871948
format|privacy|False|0.604191780090332
repository mention|software|False|0.6596839427947998
estimate|all resource|False|0.6482647657394409
topic|intention|True|0.9747786521911621
repository mention|datum|False|0.8229166865348816
software|metadata|False|0.662494421005249
reference|software|False|0.7669726014137268
kind of datum|cost|False|0.8122121095657349
reference|datum|False|0.8889045119285583
pointer|necessary right|False|0.7602685689926147
description|how long|False|0.6353786587715149
technology|anonymization of datum|False|0.7831315994262695
content|research publication|False|0.7161689400672913
description|datum set|False|0.7795209884643555
short description|intention|False|0.7907123565673828
when|kind of datum type|True|0.9181036949157715
how|report|False|0.6789712905883789
legal statu|kind of datum I want to store|False|0.6544738411903381
content|reference|True|0.918453574180603
agreement|reference|False|0.8677570223808289
administrative information|security requirement|False|0.6694074869155884
datum|software|False|0.6427626609802246
it resource requirement|privacy|False|0.5317769050598145
topic|agreement|False|0.8261552453041077
datum|datum|True|1.0
how long|datum set|False|0.753191351890564
who be responsible|administrative information|False|0.8044774532318115
topic|time plan|False|0.7040427923202515
information|cost|False|0.809032142162323
it resource requirement|who|False|0.7005974650382996
